日期,指数代码,指数名称,标签,市盈率,数据源
2024-04-30,399441,生物医药,主题，新兴产业，生物科技,20.3326,国证指数
2024-05-10,399441,生物医药,行业，医药，生物科技,23.7396,国证指数
2024-05-16,399441,生物医药,行业，医药，生物科技,23.3399,国证指数
2024-05-17,399441,生物医药,行业，医药，生物科技,23.3731,国证指数
2024-05-23,399441,生物医药,行业，医药，生物科技,22.7128,国证指数
2024-05-24,399441,生物医药,行业，医药，生物科技,22.7128,国证指数
2024-05-28,399441,生物医药,行业，医药，生物科技,22.2264,国证指数
2024-05-29,399441,生物医药,行业，医药，生物科技,22.2038,国证指数
2024-05-31,399441,生物医药,行业，医药，生物科技,22.1823,国证指数
2024-06-07,399441,生物医药,行业，医药，生物科技,22.0207,国证指数
2024-06-11,399441,生物医药,行业，医药，生物科技,22.1227,国证指数
2024-06-12,399441,生物医药,行业，医药，生物科技,22.3937,国证指数
2024-06-13,399441,生物医药,行业，医药，生物科技,22.2797,国证指数
2024-06-14,399441,生物医药,行业，医药，生物科技,21.8615,国证指数
2024-06-17,399441,生物医药,行业，医药，生物科技,21.8615,国证指数
2024-06-18,399441,生物医药,行业，医药，生物科技,22.0968,国证指数
2024-06-19,399441,生物医药,行业，医药，生物科技,21.8383,国证指数
2024-06-20,399441,生物医药,行业，医药，生物科技,21.5595,国证指数
2024-06-21,399441,生物医药,行业，医药，生物科技,21.294,国证指数
2024-06-24,399441,生物医药,行业，医药，生物科技,21.3484,国证指数
2024-06-25,399441,生物医药,行业，医药，生物科技,20.9634,国证指数
2024-06-26,399441,生物医药,行业，医药，生物科技,20.8055,国证指数
2024-06-27,399441,生物医药,行业，医药，生物科技,21.2233,国证指数
2024-06-28,399441,生物医药,行业，医药，生物科技,20.7781,国证指数
2024-07-01,399441,生物医药,行业，医药，生物科技,20.6977,国证指数
2024-07-02,399441,生物医药,行业，医药，生物科技,20.8173,国证指数
2024-07-03,399441,生物医药,行业，医药，生物科技,20.6234,国证指数
2024-07-04,399441,生物医药,行业，医药，生物科技,20.4248,国证指数
2024-07-05,399441,生物医药,行业，医药，生物科技,20.0033,国证指数
2024-07-08,399441,生物医药,行业，医药，生物科技,20.5285,国证指数
2024-07-09,399441,生物医药,行业，医药，生物科技,19.991,国证指数
2024-07-10,399441,生物医药,行业，医药，生物科技,20.1888,国证指数
2024-07-11,399441,生物医药,行业，医药，生物科技,20.2696,国证指数
2024-07-12,399441,生物医药,行业，医药，生物科技,20.8058,国证指数
2024-07-15,399441,生物医药,行业，医药，生物科技,20.7456,国证指数
2024-07-16,399441,生物医药,行业，医药，生物科技,20.6251,国证指数
2024-07-17,399441,生物医药,行业，医药，生物科技,20.8249,国证指数
2024-07-18,399441,生物医药,行业，医药，生物科技,21.3141,国证指数
2024-07-19,399441,生物医药,行业，医药，生物科技,21.3627,国证指数
2024-07-22,399441,生物医药,行业，医药，生物科技,21.4776,国证指数
2024-07-23,399441,生物医药,行业，医药，生物科技,21.5922,国证指数
2024-07-24,399441,生物医药,行业，医药，生物科技,20.7125,国证指数
2024-07-25,399441,生物医药,行业，医药，生物科技,20.4628,国证指数
2024-07-26,399441,生物医药,行业，医药，生物科技,20.5847,国证指数
2024-07-29,399441,生物医药,行业，医药，生物科技,20.4954,国证指数
2024-07-30,399441,生物医药,行业，医药，生物科技,20.2637,国证指数
2024-07-31,399441,生物医药,行业，医药，生物科技,20.3595,国证指数
2024-08-01,399441,生物医药,行业，医药，生物科技,21.4601,国证指数
2024-08-02,399441,生物医药,行业，医药，生物科技,21.1736,国证指数
2024-08-05,399441,生物医药,行业，医药，生物科技,21.3182,国证指数
